ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,CrossValidated,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Series
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': None}",minmax,169,True,True,True,0,26,6346647.124163301,0.13747272090518264,5101756.228578546,0.40129428275856915,35241221.84636531,43409835.75,0.95,2674159.1444048923,1386948.5876698734,0.033892051310617045,1118946.7783398703,0.9532310298083267,,rmse,3944960.903328462,,,6346647.124163301,0.13747272090518264,5101756.228578546,0.40129428275856915,False,TotalUS-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 3, 'weights': 'distance'}",minmax,169,True,True,True,0,26,6423816.073661418,0.12957338425307272,4962413.472125436,0.3866464308899943,32057517.966523834,43409835.75,0.95,0.0,0.0,0.0,0.0,1.0,,rmse,4824917.797712504,,,6423816.073661418,0.12957338425307272,4962413.472125436,0.3866464308899943,False,TotalUS-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,169,False,False,,0,26,6440338.541550725,0.12071209309330079,4675536.661301599,0.3834872036234518,34242057.075138785,43409835.75,0.95,6816502.716754289,2689687.0956476815,0.055701522182544816,1850543.8835742604,0.8241102220386534,,,,"['gbt', 'xgboost', 'elasticnet', 'knn', 'mlp', 'svr', 'mlr']","(0.17398783277327384, 0.17168637698853054, 0.1692489980658771, 0.1685717297667117, 0.1618709330326049, 0.15463412937300197, 0.0)",6440338.541550725,0.12071209309330079,4675536.661301599,0.3834872036234518,False,TotalUS-conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},,169,True,True,True,0,26,6585534.1077528745,0.1350883941677599,4996960.24057589,0.3553756476938216,32875314.698486328,43409835.75,0.95,5481708.980534327,3617578.4781944435,0.07207532118556804,2537739.74414818,0.6818199069328337,,rmse,32212848.86673719,,,6585534.1077528745,0.1350883941677599,4996960.24057589,0.3553756476938216,False,TotalUS-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,169,True,True,True,0,26,7023619.630100273,0.1387127956565965,5325223.583846154,0.2667591212958491,34649716.0,43409835.75,0.95,1138560.4881202423,582464.978342831,0.01309902585400854,432610.8639860141,0.9917514669741772,,rmse,4318879.546022517,,,7023619.630100273,0.1387127956565965,5325223.583846154,0.2667591212958491,False,TotalUS-conventional
prophet,prophet,[],{},,169,False,False,True,0,26,7473339.795209077,0.1561736206424046,5929801.115880584,0.169854612138025,32780677.17959383,43409835.75,0.95,5892212.752688331,3750645.4577296237,0.08695968504081097,2887495.3047558935,0.6219428441102295,,,,,,7473339.795209077,0.1561736206424046,5929801.115880584,0.169854612138025,False,TotalUS-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",scale,169,True,True,True,0,26,8225072.694396454,0.1904017004635479,6351623.0,-0.0055512061339628715,36088253.1682435,43409835.75,0.95,9514324.963618025,5880860.496047665,0.1196904131235796,3912945.7471004883,0.1591494035132478,,rmse,5913599.507956799,,,8225072.694396454,0.1904017004635479,6351623.0,-0.0055512061339628715,False,TotalUS-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3, 'epsilon': 0.01}",minmax,169,True,True,True,0,26,8430961.82710281,0.18211133058045442,6536586.805518398,-0.056522978830180426,33526785.03582491,43409835.75,0.95,12973913.449906187,6416785.127282629,0.14437262432503922,4775164.7121782405,-0.001087584806222175,,rmse,7089366.524547085,,,8430961.82710281,0.18211133058045442,6536586.805518398,-0.056522978830180426,False,TotalUS-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 1.5, 'l1_ratio': 0.25}",,169,True,True,True,0,26,8530565.694283264,0.1598373494013943,6340514.130231079,-0.0816340860928162,33864976.699358165,43409835.75,0.95,6078414.672934955,4354895.817371294,0.08050126563892075,2822403.115411671,0.5389026550173808,,rmse,4714881.687159166,,,8530565.694283264,0.1598373494013943,6340514.130231079,-0.0816340860928162,False,TotalUS-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,168,True,True,True,1,26,139921.79902914373,1.946822595764238,111563.64656625601,0.15815805127519378,91456.5234375,-115837.02000000002,0.95,51475.873145193706,25760.65591473756,0.4428051415084394,19356.819612332205,0.9603361071984007,,rmse,187585.37139364483,,,229186.7586369372,0.14346386987145376,188668.65057617179,0.01714267024530558,True,TotalUS-organic
prophet,prophet,[],{},,168,False,False,True,1,26,148821.1902408209,1.2671452076122838,104648.95663359661,0.04766586963396757,-20710.61364890576,-115837.02000000002,0.95,243160.3166428129,119744.69981738122,1.1489836496411148,84698.47225082637,0.07337128896562661,,,,,,206333.1695138535,0.11844498022954322,166403.84239385003,0.20338306470926126,False,TotalUS-organic
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,False,,1,26,149529.1169366079,0.9951329240860356,101468.00344739173,0.038584014271746736,18585.47364643842,-115837.02000000002,0.95,180317.51259273494,108992.07622526564,0.9035878414523479,77695.75988264923,0.28997873907138083,,,,"['knn', 'svr', 'mlp', 'elasticnet', 'gbt']",,126800.37975473577,0.08145235368787976,102811.99624228755,0.6991482484403106,False,TotalUS-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': 'sqrt'}",minmax,168,True,True,True,1,26,149566.7159965701,1.6191284708472133,112908.66099021606,0.038100457854348124,40964.797064986684,-115837.02000000002,0.95,65413.76378540166,36138.83222502115,0.6277197898716502,28143.178496571018,0.9219397870357048,,rmse,160804.293084977,,,625042.5134141351,0.3963993161234233,534179.4074379222,-6.310221751437281,False,TotalUS-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},minmax,168,True,True,True,1,26,150153.45607832042,1.6545861756112978,109259.0275821164,0.030538721484140496,30724.584623507457,-115837.02000000002,0.95,201235.1748505966,105428.55614859851,1.6820407238871558,75524.99284113281,0.33564834713862046,,rmse,171420.65907702726,,,232924.78798301044,0.143149798320038,195386.51471620373,-0.015179533433186787,False,TotalUS-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,False,,1,26,150397.03373868193,1.0032317228909085,101759.3201036757,0.027390866647719836,17296.30613749435,-115837.02000000002,0.95,202005.06465140253,115590.22654816946,0.9607993878239807,81897.85356060343,0.2014102495000083,,,,"['knn', 'svr', 'mlp', 'elasticnet', 'gbt', 'mlr', 'xgboost']","(0.21143670353818148, 0.20636989208640819, 0.20530576530265385, 0.20511444339119436, 0.10711809790665529, 0.06465509777490691, 0.0)",148044.51802252803,0.07979001266463477,107978.87605390424,0.589894025031342,False,TotalUS-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.9, 'l1_ratio': 0}",minmax,168,True,True,True,1,26,152254.54635210757,0.9527215316666762,101570.09237051407,0.0032176458413195608,13621.978596153072,-115837.02000000002,0.95,294439.35239010246,127904.36936641816,1.0192885574620465,90187.93553119026,0.022194977681135986,,rmse,136303.78520000968,,,180570.46476708187,0.09480419353747535,132289.60576492452,0.3898946018510564,False,TotalUS-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",scale,168,True,True,True,1,26,153402.54488494305,0.9996387685436114,102619.54698346266,-0.011870490880882212,76.22631562970251,-115837.02000000002,0.95,224107.7001354848,129477.74215109846,0.999626481232918,91280.53339360579,-0.002009264808632061,,rmse,136255.95194687045,,,288871.7367878445,0.14758352125592383,213986.59905573126,-0.5614264826407496,False,TotalUS-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3, 'epsilon': 0.01}",minmax,168,True,True,True,1,26,153933.15734791328,1.0339623994332299,102956.69354637087,-0.018882625775618278,-4248.874921047964,-115837.02000000002,0.95,246975.82286137488,129656.07822196148,0.995796837594659,91265.69949556698,-0.004771399127303733,,rmse,135989.90481493846,,,346900.3253630926,0.17921073345414412,261071.52526045698,-1.251753519454652,False,TotalUS-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 17, 'weights': 'uniform'}",minmax,168,True,True,True,1,26,154228.50993988692,1.0631687620674373,104539.98273755655,-0.022796250721458966,42513.24117647059,-115837.02000000002,0.95,292709.84850087966,130520.20990864316,1.1792181512066946,92340.35663214583,-0.01820922923341106,,rmse,134723.12845392202,,,133139.94171390176,0.084621603631478,106659.0939140275,0.6683132210672431,False,TotalUS-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},,169,True,True,True,0,26,889410.0717576988,0.11587926056375787,695306.7226735041,0.6244185172576625,6712643.424518585,7667064.46,0.95,1302977.3166349672,662901.448254911,0.08233358230474207,508586.83064141014,0.7178769921040506,,rmse,9107456.177792888,,,889410.0717576988,0.11587926056375787,695306.7226735041,0.6244185172576625,True,West-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 3, 'weights': 'distance'}",minmax,169,True,True,True,0,26,953470.7462494072,0.1248769118733061,783855.1358672206,0.5683668103381776,6641534.870459728,7667064.46,0.95,0.0,0.0,0.0,0.0,1.0,,rmse,854416.7955827735,,,953470.7462494072,0.1248769118733061,783855.1358672206,0.5683668103381776,False,West-conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': None}",minmax,169,True,True,True,0,26,981781.0689478138,0.11904736871443289,760206.232230902,0.5423542926153273,6524418.468269164,7667064.46,0.95,584723.133181094,305801.1630148229,0.04011315148663081,238788.478489457,0.9399630203750614,,rmse,889902.4301641621,,,981781.0689478138,0.11904736871443289,760206.232230902,0.5423542926153273,False,West-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,169,False,False,,0,26,1008501.90498301,0.11953681226732862,763282.5972163099,0.5171040848586498,6422995.389165455,7667064.46,0.95,861537.5808796193,487420.5504161947,0.05975835505768839,352029.3082762308,0.847472468618268,,,,"['knn', 'gbt', 'xgboost', 'elasticnet', 'mlp', 'svr', 'mlr']","(0.16983918953467958, 0.1691089311246182, 0.1688640350238746, 0.16829652266248044, 0.1657701335020201, 0.15812118815232729, 0.0)",1008501.90498301,0.11953681226732862,763282.5972163099,0.5171040848586498,False,West-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,169,False,False,,0,26,1014408.8993286393,0.11585961031577624,754510.4358291624,0.5114306852422417,6447551.3104433315,7667064.46,0.95,672965.601662516,374572.2114216422,0.044706233885449836,267245.31061349384,0.9099234633093507,,,,"['knn', 'gbt', 'xgboost', 'elasticnet', 'mlp']",,1014408.8993286393,0.11585961031577624,754510.4358291624,0.5114306852422417,False,West-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,169,True,True,True,0,26,1052183.2943858758,0.11710241691397169,790569.0234615385,0.47436667660065357,6237496.5,7667064.46,0.95,63577.88300767235,30519.503587010207,0.0037884568207350255,22497.2313986014,0.9994020078257588,,rmse,901802.7293208177,,,1052183.2943858758,0.11710241691397169,790569.0234615385,0.47436667660065357,False,West-conventional
prophet,prophet,[],{},,169,False,False,True,0,26,1064156.9119546353,0.13822754438370904,849077.1821798538,0.46233542105036773,6369512.2584593035,7667064.46,0.95,1257280.81975951,730608.2977757471,0.09356230879905517,559771.0262194797,0.6183344735615564,,,,,,1064156.9119546353,0.13822754438370904,849077.1821798538,0.46233542105036773,False,West-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.4, 'l1_ratio': 0.75}",,169,True,True,True,0,26,1184969.4775709491,0.13414317901761097,886686.5573775611,0.3333246251819846,6399186.847102106,7667064.46,0.95,1426052.8997278707,754278.6864446437,0.08696218640911682,537611.6204580602,0.6347382109104773,,rmse,929380.003336958,,,1184969.4775709491,0.13414317901761097,886686.5573775611,0.3333246251819846,False,West-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3, 'epsilon': 0.01}",minmax,169,True,True,True,0,26,1451784.1037763301,0.19776200395393081,1127192.9988609047,-0.0007005984516126329,6290521.003036049,7667064.46,0.95,2428951.815968809,1249368.4707747598,0.1691784464425051,982502.6209739913,-0.002124439045038562,,rmse,1423832.6480388923,,,1451784.1037763301,0.19776200395393081,1127192.9988609047,-0.0007005984516126329,False,West-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",scale,169,True,True,True,0,26,1539296.224054505,0.21261318343433105,1313799.3704165993,-0.12497920312839561,6435119.866385659,7667064.46,0.95,1803278.6806154437,1040960.3430680749,0.12462976625034643,738852.5451611343,0.3043209271204331,,rmse,1052145.4810408556,,,1539296.224054505,0.21261318343433105,1313799.3704165993,-0.12497920312839561,False,West-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2, 'l1_ratio': 0.25}",scale,169,True,True,True,0,26,45660.19564224974,0.1725399195654772,38412.382755308914,0.43220995784960314,304094.548215942,271723.08,0.95,112302.25898219804,56725.784313531345,0.1771282017183352,39794.212767396144,0.5523551944055233,,rmse,81708.50307853315,,,45660.19564224974,0.1725399195654772,38412.382755308914,0.43220995784960314,True,West-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 5, 'weights': 'distance'}",minmax,169,True,True,True,0,26,52667.286062642605,0.1851201979800295,41642.4598261599,0.24457019567759852,333414.29019026324,271723.08,0.95,0.0,0.0,0.0,0.0,1.0,,rmse,79296.06492788192,,,52667.286062642605,0.1851201979800295,41642.4598261599,0.24457019567759852,False,West-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},,169,True,True,True,0,26,53315.03527058173,0.17840783395232085,41817.99231652131,0.22587402974355764,312656.1897249222,271723.08,0.95,82626.96850840017,49285.78369669909,0.14997781943788677,33493.59682941803,0.6620784690452439,,rmse,128421.81337626686,,,53315.03527058173,0.17840783395232085,41817.99231652131,0.22587402974355764,False,West-organic
